41.234823,14.4767823
45.8147516,9.532718400000002
40.6185726,14.5509614
38.55947099999999,14.871372
44.0647963,12.5633407
44.1627982,12.4496743
40.6283107,14.3756879
45.421004,11.4638485
40.62733,14.37512
43.4059355,11.5448319
37.8558733,15.2901444
45.58893279999999,12.1120173
37.8558733,15.2901444
45.9309296,8.54017
40.6283107,14.3756879
45.8863537,10.8397545
40.45157,14.9759311
43.3463658,11.4655853
45.4787367,9.1895416
40.4291998,14.9851237
43.46834,11.4328595
40.8428426,14.2548641
46.3803211,11.6554232
46.1768008,11.8361433
40.6289132,14.4868019
45.4832859,9.1778018
41.22216590000001,14.5316133
45.8466641,8.8267861
40.6289132,14.4868019
43.9091624,12.9146393
45.5808311,9.667331599999999
46.5073973,11.3361441
41.2325251,9.1662866
44.6365845,7.9542694
41.0870884,16.0788473
42.7335839,12.7350107
45.4522108,9.1625696
45.4512106,9.2116309
43.46834,11.4328595
43.8899289,8.0403063
42.49846429999999,12.8493631
40.6612602,14.4332025
44.0106587,10.0991592
39.9773395,16.2972452
43.550279,11.7044549
44.8601844,8.4869775
45.6692869,8.8707818
45.603763,10.5197779
46.9491265,11.9209917
45.9218377,13.4821597
45.438514,10.9877297
45.5045667,9.1684199
43.7725068,11.244465
42.0514326,13.993041
44.3926175,7.550003500000001
44.6526027,10.8986315
39.2034159,8.3788055
46.7674308,12.1790777
45.476986,9.201852500000001
43.7725068,11.244465
45.7448685,11.6548001
45.7895449,6.974332
45.3799926,9.0248373
38.1171107,13.365179
45.0000009,7.673607800000001
40.8497752,14.2632371
38.2201177,15.2417185
44.636836,7.9541073
44.8570504,9.6288062
43.872177,10.2483021
42.3083774,14.4458225
38.4232891,14.9588377
41.89050779999999,12.4665524
45.0967541,9.905948
45.4981593,10.5099973
45.552371,10.5606862
45.942058,12.090052
46.6999139,11.9307997
38.114806,13.3662287
46.1147284,13.088028
42.3267889,12.2392742
44.9036589,8.094510399999999
41.07216349999999,14.3193723
41.8080302,12.6820907
41.5605808,14.6570741
44.8315701,12.1099556
45.0145285,9.4463005
44.4934305,11.341278
44.5094495,11.3456433
41.457511,12.6580872
44.398402,8.9477636
44.71987,8.2798195
37.5155583,15.1047496
43.77430990000001,11.2532536
44.4972255,11.3483521
44.723798,11.0993186
45.9108335,8.5044597
45.8690113,10.8767595
45.4750964,11.5360131
44.47279229999999,11.3698109
45.8112025,11.9091155
40.8372871,14.2299493
40.6595858,14.4311957
44.9122912,8.6187805
45.838593,9.0682083
40.7104958,17.6590004
43.8783484,11.0985666
43.923426,8.0962076
41.2903024,13.2488501
46.6264723,10.9028375
40.9635121,15.8215306
40.6144834,14.5217222
44.77075749999999,8.3508012
40.6144834,14.5217222
41.895197,12.4750168
40.8372871,14.2299493
43.385086,11.4806404
40.5484918,14.2543577
43.7828718,11.7916118
45.8827118,8.456868199999999
43.1271967,12.0518573
45.3790201,9.7478591
44.9870717,9.3005587
44.983304,9.684835099999999
44.3024367,9.210263399999999
44.1046083,9.8203186
43.5626262,11.859853
45.4489964,8.6101466
45.2677431,10.2145731
40.5510062,14.2473756
40.5510062,14.2473756
44.6969249,8.0346599
43.3062171,12.346322
45.4874043,9.2173441
40.6270042,14.3721096
45.063614,7.6950974
42.4751267,14.2058454
45.9203086,9.948581899999999
44.6098744,10.9799285
40.4275444,15.0019132
44.7005121,8.036196799999999
38.1215927,13.3564971
45.047398,9.0061783
44.8086765,10.1787984
40.6623449,16.6114266
44.4087793,8.9331106
40.8403661,14.2558654
39.2169519,9.1106081
44.2003124,12.3968546
37.504084,15.0879459
45.6939434,9.832811399999999
40.6242884,14.3696518
40.6277759,14.3672786
43.702024,11.8105892
45.4833607,9.1703839
40.1768779,15.1213131
42.1744895,13.8328835
42.7924487,10.9719007
40.6916562,14.5156958
44.408226,8.934162800000001
43.0903258,12.3684703
40.9977768,17.2125018
45.61081679999999,8.3722739
45.8831461,13.5606662
45.4691548,9.213531999999999
45.26518170000001,8.925360399999999
45.07098180000001,7.6429671
44.30019859999999,9.377264
45.9670344,8.8557908
40.3431852,18.1568077
